Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Smugglers Inn,https://www.smugglersinn.ie,3.54E+11,-10.1946027,51.8369904,Kerry,Waterville,Republic of Ireland,B&B
Derwent Lodge,,3.54E+11,-6.2161083,53.3675102,Dublin,Clontarf,Republic of Ireland,B&B
Palm Lodge,http://www.palmlodgebandb.com/,+353(0)2524687,-8.278075,52.282905,Cork,Mitchelstown,Republic of Ireland,B&B
The Old Bank,https://www.theoldbank.ie/,35361389969,-8.5475939,52.4762522,Limerick,Bruff,Republic of Ireland,B&B
Seacrest (Aran Islands),http://www.aranaccommodations.com/,+353(0)9961292,-9.670444965,53.11937541,Galway,Inishmore - Arainn (Aran Islands),Republic of Ireland,B&B
Atlantic View Clifden B&B,https://www.facebook.com/AtlanticViewClifdenBedandBreakfast,3539521291,-10.0315279,53.5036806,Galway,Clifden,Republic of Ireland,B&B
The Three Towers Eco House & Organic Kitchen,http://slieveaughtycentre.com/,3.54E+11,-8.4726182,53.1340404,Galway,Loughrea,Ireland,"B&B,Activity Holiday Accommodation"
Avoca House,http://www.avocahousegalway.com,+353(0)91757866,-9.004923843,53.27607214,Galway,Merlin Park,Republic of Ireland,"B&B,B&B Ireland"
Avondale House,http://www.avondale-house.com,+353(0)646635579,-9.515938967,52.09620256,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Rossarney House,http://www.bandbireland.com/accommodation/26251/rossarney-house,+353(0)646634630,-9.518480184,52.06693069,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Elmgrove,http://www.bandbireland.com/accommodation/26860/elmgrove-b-b,+353(0)9864819,-9.634521306,53.77921225,Mayo,Murrisk,Republic of Ireland,"B&B,B&B Ireland"
Ard Na Coille,http://www.ard-na-coille.com,+353(0)667124931,-9.711382238,52.25798003,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland"
Pennsylvania House,http://accommodationdonegal.com,+353(0)749126808,-7.732754052,54.97802739,Donegal,Letterkenny,Ireland,"B&B,B&B Ireland"
Silver Beach House,,+353(0)871607550,-9.10983,53.2609692,Galway,Galway City,Ireland,"B&B,B&B Ireland"
Ard na Greine,https://www.bandbireland.com/accommodation/28079/ard-na-greine-b-b,+353(0)879786879,-9.428507203,51.73941352,Cork,Ballylickey,Ireland,"B&B,B&B Ireland"
Blakehill House B&B,https://www.bandbireland.com/accommodation/28058/blakehill-house-b-b,+353(0)872974239,-9.308402289,53.55222303,Mayo,Cong,Ireland,"B&B,B&B Ireland"
Gallagher's B&B,https://www.bandbireland.com/accommodation/26256/gallagher-s-b-b,+353(0)91522078,-9.076698983,53.27200659,Galway,Galway City,Ireland,"B&B,B&B Ireland"
Lios Daire B&B,http://liosdairebnbkillarney.com,+353(0)646625642,-9.455487534,52.04998425,Kerry,Killarney,Ireland,"B&B,B&B Ireland"
Kilburn House,https://www.stayatkilburn.com/,+353(0)669767364,-9.733659384,52.1419395,Kerry,Milltown,Ireland,"B&B,B&B Ireland"
Cill ChiarAin B&B,,+353(0)6827828,-9.650394501,52.50516093,Kerry,Ballybunion,Ireland,"B&B,B&B Ireland"
Hazelbrook (Waterford),,+353(0)51379815,-7.119773239,52.2499696,Waterford,Waterford City,Ireland,"B&B,B&B Ireland"
Mountain Retreat Annagh More B&B,http://annagh-more.ie/,+353(0)892128300,-9.329038112,52.00806206,Kerry,Killarney,Ireland,"B&B,B&B Ireland"
SlA DAla B&B,http://slidala.com,+353(0)50523270,-7.777397938,52.95771906,Tipperary,Roscrea,Ireland,"B&B,B&B Ireland"
Riveras Edge B&B,http://riversedgeglengarriff.com,+353(0)2763958,-9.552825817,51.74926188,Cork,Glengarriff,Ireland,"B&B,B&B Ireland"
Sea Breeze Bed and Breakfast,http://www.seabreezeconnemara.com,+353(0)9543489,-9.968831316,53.59827738,Galway,Renvyle,Ireland,"B&B,B&B Ireland"
Summerfield Lodge B&B,https://www.bandbireland.com/accommodation/28116/summerfield-lodge-b-b,+353(0)872854971,-7.865468461,51.94045299,Cork,Youghal,Ireland,"B&B,B&B Ireland"
Fermona House,https://www.bandbireland.com/accommodation/25821/fermona-house,+353(0)657074243,-9.293943875,53.02385008,Clare,Lisdoonvarna,Ireland,"B&B,B&B Ireland"
Harbour House (Cleggan),,+353(0)857446186,-10.11383972,53.55654115,Galway,Cleggan,Ireland,"B&B,B&B Ireland"
The Plough,,+353(0)669159727,-10.35486505,52.13423391,Kerry,Ventry,Ireland,"B&B,B&B Ireland"
Rafteryas Way,,+353(0)872052529,-8.865058,53.208287,Galway,Kilcolgan,Ireland,"B&B,B&B Ireland"
Seanor House,http://www.bandbireland.com/accommodation/28119/seanor-house,+353(0)6827055,-9.651309376,52.50515984,Kerry,Ballybunion,Ireland,"B&B,B&B Ireland"
Gort na Mona,http://www.gortnamonabandb.com,+353(0)749537777,-8.371318359,54.74908444,Donegal,Ardara,Ireland,"B&B,B&B Ireland"
Heeneys Lodge,https://www.bandbireland.com/accommodation/26661/heeneys-lodge,+353(0)749723048,-8.092180275,54.67744696,Donegal,Donegal Town,Republic of Ireland,"B&B,B&B Ireland"
The Brown Hen,http://www.bandbireland.com/accommodation/28033/the-brown-hen-b-b,+353(0)861677094,-8.72965945,51.71515196,Cork,Bandon,Ireland,"B&B,B&B Ireland"
Bru Na Pairc,http://www.bandbireland.com/accommodation/26208/bru-na-pairce,+353(0)2751603,-9.437924641,51.6836418,Cork,Bantry,Ireland,"B&B,B&B Ireland"
The Townhouse,https://www.bandbireland.com/accommodation/28089/the-townhouse,+353(0)877084321,-8.194944,53.84587169,Roscommon,Elphin,Ireland,"B&B,B&B Ireland"
Almara House,http://almarahouse.com,+353(0)91755345,-9.004908993,53.27616216,Galway,Merlin Park,Ireland,"B&B,B&B Ireland"
Glen Villa,http://glenvillabnb.com,+353(0)91527270,-9.077644226,53.26181909,Galway,Salthill,Ireland,"B&B,B&B Ireland"
Murrayas Mountain View,https://www.bandbireland.com/accommodation/28166/murray%E2%80%99s-mountain-view,+353(0)669766983,-9.788024048,52.17260314,Kerry,Whitegate,Republic of Ireland,"B&B,B&B Ireland"
Ardrinane House,http://ardrinane.com,+353(0)669157119,-10.05651829,52.15083285,Kerry,Annascaul,Ireland,"B&B,B&B Ireland"
Rossbeigh Beach House,https://www.bandbireland.com/accommodation/28117/rossbeigh-beach-house,+353(0)669768533,-9.975602147,52.05293904,Kerry,Glenbeigh,Republic of Ireland,"B&B,B&B Ireland"
The Thatched Cottage B&B,https://www.facebook.com/thatchedcottagekilgill/,3.54E+11,-8.9357436,53.403932,Galway,Claregalway,Ireland,"B&B,B&B Ireland"
Lakeland Midsummer Lake House,http://www.bandbireland.com/accommodation/25891/lakeland-midsummer-lakehouse,35391552121,-9.28403309,53.43222286,Galway,Oughterard,Republic of Ireland,"B&B,B&B Ireland"
Country Cottage B&B,http://country-cottage.net,+353(0)876815083,-7.032913987,53.73693904,Meath,Ballinlough,Ireland,"B&B,B&B Ireland"
Caravogue House,https://www.caravoguehouse.ie,+353(0)469490499,-6.781258667,53.55866787,Meath,Navan Road,Republic of Ireland,"B&B,B&B Ireland"
Bealkelly Country House,https://www.bealkellyhouse.com/,3.54E+11,-8.495375917,52.88631734,Clare,Tuamgraney,Ireland,"B&B,B&B Ireland"
Caheroyan House,http://www.caheroyanhouseathenry.com,+353(0)91844858,-8.742260062,53.30390728,Galway,Athenry,Republic of Ireland,"B&B,B&B Ireland"
The Harbour Masters House,http://www.bandbireland.com/accommodation/28182/the-harbour-masters-house,3.54E+11,-7.959420368,53.21945413,Offaly,Shannon Harbour,Republic of Ireland,"B&B,B&B Ireland"
Tower View B&B,http://towerviewbnb.com,+353(0)667131955,-9.670952536,52.44532312,Kerry,Ballyduff,Republic of Ireland,"B&B,B&B Ireland"
Kilbora B&B,https://www.bandbireland.com/accommodation/26642/kilbora,3.54E+11,-6.4673045,52.599898,Wexford,Camolin,Ireland,"B&B,B&B Ireland"
The Vee B&B,https://the-vee-bed-and-breakfast.business.site/,+353(0)51581083,-7.118668006,52.25035912,Waterford,Waterford City,Republic of Ireland,"B&B,B&B Ireland"
Oakfield B&B,https://oakfieldkenmare.com/,+353(0)646641262,-9.6361319,51.847375,Kerry,,Ireland,"B&B,B&B Ireland"
Rivendell Bed and Breakfast,https://www.facebook.com/RahultonsIndianRestaurantAndBB?ref=hl,3.54E+11,-7.372375255,54.11625066,Cavan,Belturbet,Republic of Ireland,"B&B,B&B Ireland"
Cois LA,https://www.coisli.com,+353(0)667126894,-9.656509583,52.25991663,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland"
Shelmalier House,http://shelmalierhouse.com,3.54E+11,-7.9048643,53.4226745,Westmeath,Athlone,Ireland,"B&B,B&B Ireland"
Birchgrove House,http://birchgrove-bnb.com,+353(0)91790238,-8.905555971,53.27603598,Galway,Oranmore,Republic of Ireland,"B&B,B&B Ireland"
Springfield Lodge,http://springfieldlodgebb.com/,+353(0)646632944,-9.487922283,52.05398841,Kerry,Ballycasheen,Republic of Ireland,"B&B,B&B Ireland"
Fern Rock,http://stayatfernrock.com/,+353(0)669761848,-9.758141593,52.12912338,Kerry,Milltown,Republic of Ireland,"B&B,B&B Ireland"
Redwood,http://redwoodireland.com/,+353(0)646634754,-9.516521729,52.09574718,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Norlands,https://www.bandbireland.com/accommodation/26011/norlands,+353(0)51391132,-7.140554362,52.17353717,Waterford,Tramore,Republic of Ireland,"B&B,B&B Ireland"
Old Orchard Lodge,http://oldorchardlodgebedandbreakfast.com/,+353(0)539133468,-6.354936429,52.24286997,Wexford,Kilrane,Republic of Ireland,"B&B,B&B Ireland"
Sunville House,https://www.sunvillebb.ie/,+353(0)214646271,-8.060519813,51.83767781,Cork,Ballycotton,Republic of Ireland,"B&B,B&B Ireland"
Kiltevna House,http://kiltevna-bnb.com/,+353(0)91588477,-9.062206,53.264275,Galway,Galway City,Republic of Ireland,"B&B,B&B Ireland"
Drom Caoin,http://belmullet-accommodation.com/,+353(0)9781195,-9.982310789,54.21820074,Mayo,Belmullet,Republic of Ireland,"B&B,B&B Ireland"
Airport Manor B&B,http://airportmanorbandb.com,+353(0)868800578,-8.867313936,52.71325362,Clare,Shannon Town,Republic of Ireland,"B&B,B&B Ireland"
Hollycrest Lodge,http://littleireland.ie/hollycrestlodge/,+353(0)749731470,-8.422675848,54.6524657,Donegal,Killybegs,Republic of Ireland,"B&B,B&B Ireland"
The Arches Country House,http://archescountryhse.com/,+353(0)749722029,-8.02241369,54.70102868,Donegal,Barnesmore,Republic of Ireland,"B&B,B&B Ireland"
Noraville House,http://killarneybnb.net,+353(0)646636053,-9.519714915,52.06710569,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Armada Lodge B&B,http://armadalodgebandb.com/,+353(0)61326993,-8.668605047,52.67241675,Limerick,Limerick City,Republic of Ireland,"B&B,B&B Ireland"
Glenfort House,https://www.bandbireland.com/accommodation/26765/glenfort-house,+353(0)667122058,-9.724976286,52.28053333,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland"
Harbour View B&B,https://www.bandbireland.com/accommodation/25748/harbour-view,3.54E+11,-9.3554547,53.0071661,Clare,,Ireland,"B&B,B&B Ireland"
Westgate House B&B,https://www.bandbireland.com/accommodation/28177/westgate-house-b-b,3.54E+11,-8.102355,53.777001,Roscommon,Strokestown,Ireland,"B&B,B&B Ireland"
Fernroyd House B&B,https://www.fernroydhouse.com,3.53E+11,-8.4883705,51.8947684,Cork,,Ireland,"B&B,B&B Ireland"
Weir Haven,https://www.bandbireland.com/accommodation/28199/weir-haven,35391796637,-8.883087,53.207152,Galway,Kilcolgan,Ireland,"B&B,B&B Ireland"
Brook Lodge B&B,https://brooklodgebandbgalway.com,35391445901,-9.0656721,53.2818243,Galway,,Ireland,"B&B,B&B Ireland"
Kemar House,https://www.bandbireland.com/accommodation/28190/kemar-house,3.54E+11,-10.0208909,54.2273628,Mayo,,Ireland,"B&B,B&B Ireland"
Sea Mist B&B,http://www.seamistbedandbreakfast.com,35391458097,-9.0047239,53.2761821,Galway,Galway City,Ireland,"B&B,B&B Ireland"
Castletown House,https://www.bandbireland.com/accommodation/26494/castletown-house,35350546415,-7.587994,52.870204,Laois,Castletown,Ireland,"B&B,B&B Ireland"
Keeraun Hill B&B,https://www.bandbireland.com/accommodation/28214/keeraun-hill-b-b,3.54E+11,-7.9703565,53.197266,Offaly,Banagher,Ireland,"B&B,B&B Ireland"
Alaind Lodges,https://www.alaind.ie,3.54E+11,-9.9084019,51.8438919,Kerry,Sneem,Ireland,"B&B,B&B Ireland"
River's Edge,http://www.riversedge.ie,3.54E+11,-9.7838816,52.1064848,Kerry,Killorglin,Ireland,"B&B,B&B Ireland"
Ceecliff House,http://www.bandbireland.com/accommodation/28139/ceecliff-house,+353(0)749379159,-7.167567633,55.28924314,Donegal,Culdaff,Republic of Ireland,"B&B,B&B Ireland"
Sea Dew House B&B,http://seadewhouse.com,3.54E+11,-7.488851027,53.26840567,Offaly,Tullamore,Ireland,"B&B,B&B Ireland"
Brook Manor Lodge,,3.54E+11,-9.7462859,52.2833714,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland"
Strandsend ,https://www.bandbireland.com/accommodation/26867/strandsend,3.54E+11,-10.178044,51.962902,Kerry,Cahersiveen,Republic of Ireland,"B&B,B&B Ireland"
Watersedge B&B,https://watersedgekenmare.ie/,3.54E+11,-9.583920929,51.86909467,Kerry,Kenmare,Republic of Ireland,"B&B,B&B Ireland"
Chelmsford House,https://www.facebook.com/ChelmsfordHouseBedBreakfast,3.54E+11,-9.504709784,52.05299034,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
St Bridgetas B&B (Rathdrum),,3.54E+11,-6.242374893,52.91448866,Wicklow,Rathdrum,Republic of Ireland,"B&B,B&B Ireland"
Puffin Lodge,https://www.bandbireland.com/accommodation/28223/puffin-lodge,3.54E+11,-8.4755813,54.6294301,Donegal,Killybegs,Republic of Ireland,"B&B,B&B Ireland"
Seacrest,https://www.bandbireland.com/accommodation/28228/seacrest,35391757975,-8.9782176,53.2716659,Galway,Galway City,Republic of Ireland,"B&B,B&B Ireland"
Castlemorris House,http://castlemorrishouse.com,+353(0)667180060,-9.691136659,52.26076821,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland,B&Bs,Historic House"
Newpark House,http://www.newparkhouse.com,+353(0)656821233,-8.957143,52.854165,Clare,Ennis,Republic of Ireland,"B&B,B&Bs,Historic House"
Glenlohane,https://www.facebook.com/GlenlohaneCountryHouse,+353(0)2950014,-8.850719,52.177136,Cork,Kanturk,Republic of Ireland,"B&B,B&Bs,Historic House"
Sea Mist House,http://www.seamisthouse.com,+353(0)9521441,-10.024337,53.488219,Galway,Clifden,Republic of Ireland,"B&B,B&Bs,Historic House"
Screebe House,http://screebe.com/,+353(0)91574110,-9.55702568,53.38423775,Galway,Connemara,Republic of Ireland,"B&B,B&Bs,Historic House"
Old Cable Historic House,http://www.oldcablehouse.com,+353(0)669474233,-10.172036,51.831558,Kerry,,Republic of Ireland,"B&B,B&Bs,Historic House"
Martinstown House,https://www.facebook.com/MartinstownHouse,+353(0)45441269,-6.821903724,53.10741962,Kildare,The Curragh,Republic of Ireland,"B&B,B&Bs,Historic House"
Roundwood House,http://www.roundwoodhouse.com,+353(0)578732120,-7.525144,53.0273,Laois,Mountrath,Republic of Ireland,"B&B,B&Bs,Historic House"
Hilton Park,http://www.facebook.com/hiltonpark,+353(0)4756007,-7.236389829,54.14330033,Monaghan,Scotshouse,Republic of Ireland,"B&B,B&Bs,Historic House"
Lismacue House,http://www.lismacue.com,+353(0)6254106,-8.050407,52.446922,Tipperary,Bansha,Republic of Ireland,"B&B,B&Bs,Historic House"
Lough Bishop House,http://www.loughbishophouse.com,3.53E+11,-7.2647309,53.6342953,Westmeath,Collinstown,Ireland,"B&B,B&Bs,Historic House"
Gaultier Lodge,http://www.gaultierlodge.com,+353(0)51382549,-6.983528117,52.1928433,Waterford,Waterford City,Republic of Ireland,"B&B,B&Bs,Historic House"
Muxnaw Lodge,http://muxnawlodge.eu,+353(0)646641252,-9.581869,51.869558,Kerry,Kenmare,Republic of Ireland,"B&B,B&Bs,Historic House"
Woodbrook House,http://www.woodbrookhouse.ie,+353(0)539255114,-6.736198568,52.54827346,Wexford,Enniscorthy,Republic of Ireland,"B&B,B&Bs,Historic House"
Frewin,http://www.frewinhouse.com,+353(0)749151246,-7.647051,55.031967,Donegal,Ramelton,Republic of Ireland,"B&B,B&Bs,Historic House"
Lorum Old Rectory,https://www.lorum.com,+353(0)599775282,-6.948683,52.650236,Carlow,Bagenalstown,Republic of Ireland,"B&B,B&Bs,Historic House"
Coopershill,https://www.coopershill.com/,3.54E+11,-8.4155809,54.138019,Sligo,Riverstown,Ireland,"B&B,B&Bs,Historic House"
Collon House,http://www.collonhouse.com,+353(0)872355645,-6.486442915,53.77816275,Louth,Collon,Ireland,"B&B,B&Bs,Historic House"
Kilmokea Country Manor,http://www.kilmokea.com/,+353(0)51388109,-6.992583794,52.29618039,Wexford,Campile,Republic of Ireland,"B&B,B&Bs,Historic House"
Enniscoe House,http://www.enniscoe.com,+353(0)9631112,-9.310303298,54.07033165,Mayo,Ballina,Republic of Ireland,"B&B,B&Bs,Historic House"
Ballyvolane House,https://ballyvolanehouse.ie,3532536349,-8.186845207,52.05603953,Cork,Castlelyons,Ireland,"B&B,B&Bs,Historic House"
Ballyportry Castle,http://www.ballyportry.ie,3.54E+11,-9.042753828,52.95789713,Clare,Corofin,Republic of Ireland,"B&B,B&Bs,Historic House"
Temple House,https://www.templehouse.ie/,3.54E+11,-8.585554,54.113569,Sligo,,Ireland,"B&B,B&Bs,Historic House"
Gloster House,https://www.glosterhouse.ie/,3.54E+11,-7.874589,53.002191,Offaly,Brosna,Ireland,"B&B,B&Bs,Historic House"
Castlefergus Lodge,https://www.castleferguslodge.com,3.54E+11,-8.9088361,52.8012123,Clare,Quin,Ireland,"B&B,B&Bs,Historic House"
Lissanisky House,https://www.lissaniskyhouse.com/,3536752101,-8.0928237,52.8624756,Tipperary,Nenagh,Ireland,"B&B,B&Bs,Historic House"
Creagh House,http://www.creaghhouse.com,+353(0)2224433,-8.584556,52.217957,Cork,Doneraile,Republic of Ireland,"B&B,B&Bs,Historic House"
Clare Island Lighthouse,http://www.clareislandlighthouse.com,+353(0)876689758,-9.982975975,53.82656726,Mayo,Clare Island,Republic of Ireland,"B&B,B&Bs,Historic House"
Delphi Lodge,http://www.delphilodge.ie,+353(0)9542222,-9.747328577,53.63285226,Galway,Leenane,Republic of Ireland,"B&B,B&Bs,Historic House"
Tankardstown House,https://www.tankardstown.ie/,+353(0)419824621,-6.60911071,53.74144492,Meath,Slane,Republic of Ireland,"B&B,B&Bs,Historic House"
Bellingham Castle,https://www.bellinghamcastle.ie,3.53E+11,-6.3924676,53.8947131,Louth,Castlebellingham,Ireland,"B&B,Hotel,Welcome Standard"
Ash House Bed and Breakfast,https://ashhouseaccommodation.com/,3.54E+11,-6.8062108,53.0663949,Kildare,,Ireland,"B&B,Self Catering Accommodation,Welcome Standard"
Bundoran Surf Lodge,https://bundoransurfco.com/surf-lodge,3.54E+11,-8.271583,54.481466,Donegal,Bundoran,Ireland,"B&B,Self Catering Accommodation,Welcome Standard"
Preston House ,https://www.prestonhouse.ie,3.54E+11,-7.3506715,52.9112667,Laois,Abbeyleix,Ireland,"B&B,Self Catering Accommodation,Welcome Standard"
Coolbawn Quay,http://coolbawnquay.com,+353(0)6728158,-8.273323167,53.00966218,Tipperary,Coolbawn,Republic of Ireland,"B&B,Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation"
Bunbeg House,http://www.bunbeghouse.com,+353(0)749531305,-8.309111,55.057886,Donegal,Bunbeg,Republic of Ireland,"B&B,Welcome Standard"
Tigh Fitz,http://www.tighfitz.com,+353(0)9961213,-9.664168021,53.10560026,Galway,Aran Islands,Republic of Ireland,"B&B,Welcome Standard"
Harbour House B&B,http://www.harbourhousebb.com,+353(0)539425117,-6.229280279,52.64458283,Wexford,Gorey,Republic of Ireland,"B&B,Welcome Standard"
West End Bar,http://www.westendfenit.ie,+353(0)667136246,-9.864376,52.276691,Kerry,Fenit,Republic of Ireland,"B&B,Welcome Standard"
Abbey Lodge,http://www.abbey-lodge.com,+353(0)646634193,-9.506673,52.055283,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
Danny Minnies,http://www.dannyminnies.ie,+353(0)749548201,-8.314756025,55.02136878,Donegal,Annagry,Republic of Ireland,"B&B,Welcome Standard"
Trean House,https://www.facebook.com/treanhouse,+353(0)749367121,-7.069722038,55.26779442,Donegal,Inishowen,Republic of Ireland,"B&B,Welcome Standard"
Carriglea House and Courtyard Cottages,http://www.carrigleahouse.com,+353(0)646631116,-9.491759067,52.03729079,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
Larkin's Pub Restaurant B&B,http://www.larkinspub.ie,+353(0)669767217,-9.717521,52.145046,Kerry,Milltown,Republic of Ireland,"B&B,Welcome Standard"
Cow House Studios,http://www.cowhousestudios.com,+353(0)539169567,-6.810732493,52.50468525,Wexford,Rathnure,Republic of Ireland,"B&B,Welcome Standard"
The Red Door Country House,https://www.facebook.com/TheRedDoorFahan/,+353(0)749360289,-7.46643255,55.08503208,Donegal,Fahan,Ireland,"B&B,Welcome Standard"
The Charles Stewart,http://www.charlesstewart.ie,+353(0)18780350,-6.262251822,53.35371779,Dublin,Dublin,Ireland,"B&B,Welcome Standard"
The Cosy Cottage,http://www.thecosycottage.com,+353(0)749385740,-7.039126242,55.18922715,Donegal,Moville,Ireland,"B&B,Welcome Standard"
South Aran Restaurant & Rooms,http://www.southaran.com,+353(0)9975073,-9.530038867,53.06745528,Galway,Aran Islands,Ireland,"B&B,Welcome Standard"
Cara House,http://www.carabedandbreakfast.com/,+353(0)949388315,-8.919554213,53.79408506,Mayo,Knock,Ireland,"B&B,Welcome Standard"
Aughris House Beach Bar,http://www.thebeachbarsligo.com/,+353(0)719176465,-8.757126492,54.26928496,Sligo,Templeboy,Ireland,"B&B,Welcome Standard"
The Fanad Lodge,https://www.facebook.com/fanadlodge.fanadlodge/,+353(0)749159057,-7.702445508,55.24466487,Donegal,Letterkenny,Ireland,"B&B,Welcome Standard"
Hazelwood Lodge,http://www.hazelwoodlodge.ie/,+353(0)657077092,-9.155771037,53.10608224,Clare,Ballyvaughan,Ireland,"B&B,Welcome Standard"
The Gateway Lodge,http://www.thegatewaydonegal.com,+353(0)749740405,-8.115003299,54.65626131,Donegal,,Ireland,"B&B,Welcome Standard"
O'Briens' Cashel Lodge,http://www.cashel-lodge.com,+353(0)6261003,-7.896397244,52.52023019,Tipperary,Cashel,Ireland,"B&B,Welcome Standard"
Racey Byrne's B&B,http://www.facebook.com/raceybyrnes/,+353(0)599131790,-6.92578722,52.83614658,Carlow,,Ireland,"B&B,Welcome Standard"
Diamond Hill Country House,http://www.diamondhill.ie,+353(0)860658631,-7.079989712,52.27737372,Waterford,Waterford City,Ireland,"B&B,Welcome Standard"
The Mill Restaurant & Accommodation,https://www.themilldunfanaghy.com/,3.54E+11,-7.9795346,55.1767293,Donegal,Dunfanaghy,Ireland,"B&B,Welcome Standard"
Huntington Castle,http://www.huntingtoncastle.com,+353(0)539377160,-6.649045974,52.6903993,Carlow,Clonegal,Ireland,"B&B,Welcome Standard"
Barrons CafA and Bed & Breakfast,http://www.barronsmoville.com/,+353(0)749382472,-7.041861243,55.1882175,Donegal,Moville,Ireland,"B&B,Welcome Standard"
The Glenmalure Lodge,http://www.glenmalurelodge.ie,+353(0)40446188,-6.353519902,52.95769549,Wicklow,Glenmalure,Ireland,"B&B,Welcome Standard"
Wilton Castle,http://www.wiltoncastleireland.com,+353(0)539247738,-6.612060247,52.45896009,Wexford,Enniscorthy,Ireland,"B&B,Welcome Standard"
Riverside,http://riversidelaragh.com,+353(0)40445840,-6.298781782,53.00376379,Wicklow,Glendalough,Ireland,"B&B,Welcome Standard"
Aldridge Lodge,http://www.aldridgelodge.com,+353(0)51389116,-6.909463008,52.21617335,Wexford,Duncannon,Ireland,"B&B,Welcome Standard"
The Red Cottage & Stables,http://redcottagesligo.com,+353(0)877837619,-8.473312,54.293448,Sligo,,Ireland,"B&B,Welcome Standard"
Barrow House,http://barrowhouse.ie,+353(0)892463342,-9.853508412,52.29924711,Kerry,Ardfert,Ireland,"B&B,Welcome Standard"
Seafort Luxury Hideaway,http://seafort.ie,+353(0)2751748,-9.443307313,51.69283756,Cork,Bantry,Ireland,"B&B,Welcome Standard"
Pearse Lodge,https://www.pearselodge.com,3.54E+11,-8.4678961,54.2634284,Sligo,,Ireland,"B&B,Welcome Standard"
"The Butterbean Restaurant, Bed & Breakfast",https://www.thebutterbean.ie/,+353(0)749373693,-7.259766346,55.25131311,Donegal,Carndonagh,Ireland,"B&B,Welcome Standard"
Annora,https://www.annora.ie/,3.54E+11,-8.444676157,54.83730023,Donegal,Portnoo,Ireland,"B&B,Welcome Standard"
The Honey Pod,http://thehoneypod.ie,+353(0)873592921,-8.20677461,54.55291075,Donegal,,Ireland,"B&B,Welcome Standard"
Silken Thomas Accommodation,https://www.silkenthomas.com,+353(0)45522232,-6.908426245,53.15686081,Kildare,,Ireland,"B&B,Welcome Standard"
Kingfisher Lodge,http://www.kingfisherlodgekillarney.com,+353(0)646637131,-9.506048302,52.06367276,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
The Lodge at Harvey's Point,https://twitter.com/HarveysLodge,+353(0)749724313,-8.051888199,54.69794279,Donegal,Donegal Town,Ireland,"B&B,Welcome Standard"
Creacon Wellness Retreat,https://www.creaconwellnessretreat.com/,35351447666,-6.941525175,52.36146698,Wexford,New Ross,Ireland,"B&B,Welcome Standard"
An CrAiscAn LAn (Sligo),http://bandbsligo.ie,3.54E+11,-8.472807165,54.26770775,Sligo,Sligo Town,Republic of Ireland,"B&B,Welcome Standard"
The Castle,http://www.castle-townshend.com,+353(0)2836100,-9.172633,51.529556,Cork,Castletownshend,Republic of Ireland,"B&B,Welcome Standard"
Ringfort@The Irish National Heritage Park,http://www.irishheritage.ie,+353(0)539120733,-6.517378894,52.34383863,Wexford,Ferrycarrig,Ireland,"B&B,Welcome Standard"
Grange Manor Kilkenny,http://www.grangemanorkilkenny.com,+353(0)872524531,-7.350148324,52.76805957,Kilkenny,Kilkenny City,Ireland,"B&B,Welcome Standard"
Panorama House,http://www.panoramabb.ie,+353(0)238846248,-8.767071768,51.64437563,Cork,Timoleague,Republic of Ireland,"B&B,Welcome Standard"
Caseys of Baltimore Lodge,http://caseysofbaltimore.com,+353(0)2820197,-9.361894665,51.484662,Cork,Baltimore,Ireland,"B&B,Welcome Standard"
Claremount House,http://www.claremounthouse.com,+353(0)91584741,-9.102009226,53.25843961,Galway,Salthill,Republic of Ireland,"B&B,Welcome Standard"
Drumcreehy House,https://www.facebook.com/Drumcreehy-House-Sea-View-Accommodation-BB-in-Ballyvaughan-Ireland-106504022704454/?fref=ts&ref=br_tf,+353(0)657077377,-9.123304686,53.12484793,Clare,Ballyvaughan,Republic of Ireland,"B&B,Welcome Standard"
McMunn's Of Ballybunion,http://www.mcmunns.com/,+353(0)6828845,-9.675633343,52.51106057,Kerry,Ballybunion,Ireland,"B&B,Welcome Standard"
Bervie,http://www.bervieachill.com,+353(0)9843114,-10.08457008,53.97292208,Mayo,,Ireland,"B&B,Welcome Standard"
The River House,http://www.riverhousedungloe.ie/,+353(0)749561997,-8.357704516,54.9504282,Donegal,Dungloe,Ireland,"B&B,Welcome Standard"
